0,0,29.15866047,45.92313871,27.0627141,0,0,7,49.13519134,224.8206363,28.38503464,0,0,231.0134019,15028.44128,14.68844615,0,0,0,0,0
0.010416667,0,29.52198685,42.94165737,26.1491897,0,0,7,47.92470116,221.5079803,27.86226015,0,0,227.1505453,14735.35919,14.69239318,0,0,0,0,0
0.020833333,0,29.76636955,40.96183893,25.42143732,0,0,7,47.13423507,219.1750551,27.68437503,0,0,224.6479051,14158.05859,14.69635983,0,0,0,0,0
0.03125,0,29.92840043,39.69385288,24.81703767,0,0,7,46.65134809,217.4984462,27.75830594,0,0,223.0948211,13495.64786,14.70034559,0,0,0,0,0
0.041666667,0,30.05174732,38.78496725,24.26784026,0,0,7,46.33062969,216.0384838,27.95355695,0,0,221.9350364,12847.35041,14.70434991,0,0,0,0,0
0.052083333,0,30.11148641,38.06088409,23.68533413,0,0,7,45.93546084,214.348632,28.16112456,0,0,220.5580817,12250.15121,14.70837227,0,0,0,0,0
0.0625,0,30.00354059,37.48030951,22.93249393,0,0,7,45.0619112,211.8400719,28.26448773,0,0,218.1145263,11726.69587,14.71241214,0,0,0,0,0
0.072916667,0,29.76160181,37.02424797,22.04408517,0,0,7,43.81637996,208.6792491,28.28253485,0,0,214.8260031,11255.22104,14.71646898,0,0,0,0,0
0.083333333,0,29.44724851,36.68129525,21.08966909,0,0,7,42.41090683,205.1885298,28.26505776,0,0,211.1381294,10823.52597,14.72054224,0,0,0,0,0
0.09375,0,29.11994254,36.39126331,20.21450286,0,0,7,40.98647325,201.6494601,28.19956418,0,0,207.3565578,10414.96388,14.7246314,0,0,0,0,0
0.104166667,0,28.84584173,36.01837168,19.67833601,0,0,7,39.61270056,198.3189403,27.99186729,0,0,203.6414112,10009.60314,14.72873591,0,0,0,0,0
0.114583333,0,28.61954038,35.58689519,19.43597613,0,0,7,38.30198656,195.1981003,27.66915681,0,0,200.0273063,9625.661886,14.73285522,0,0,0,0,0
0.125,0,28.41731559,35.16198992,19.36706971,0,0,7,37.0514405,192.2276816,27.28782844,0,0,196.5183872,9273.806658,14.7369888,0,0,0,0,0
0.135416667,0,28.23822321,34.87145147,19.29053438,0,0,7,35.87652718,189.4724118,26.89366563,0,0,193.2160033,8952.438256,14.7411361,0,0,0,0,0
0.145833333,0,28.11347163,34.94437157,18.92029548,0,0,7,34.82215619,187.1736019,26.52393871,0,0,190.3683634,8655.457956,14.74529656,0,0,0,0,0
0.15625,0,28.03370679,35.35135584,18.2799376,0,0,7,33.87545366,185.2863472,26.182141,0,0,187.9352776,8384.558854,14.74946964,0,0,0,0,0
0.166666667,0,27.97853146,35.98387627,17.48902796,0,0,7,33.00768727,183.6848098,25.86041066,0,0,185.7937424,8140.528933,14.7536548,0,0,0,0,0
0.177083333,0,27.91407094,36.63392146,16.6799623,0,0,7,32.18476084,181.652742,25.50480503,0,0,183.3324517,7971.802927,14.75785147,0,0,0,0,0
0.1875,0,27.7842164,36.92122437,16.02321787,0,0,7,31.37827188,177.5766947,24.99785892,0,0,179.2142979,7958.465614,14.76205911,0,0,0,0,0
0.197916667,0,27.59711094,36.86124459,15.54215486,0,0,7,30.60632142,171.7958884,24.37028975,0,0,173.7349182,8034.563794,14.76627716,0,0,0,0,0
0.208333333,0,27.38114702,36.61921756,15.1861491,0,0,7,29.88331513,165.2399068,23.69280034,0,0,167.6659367,8144.974884,14.77050507,0,0,0,0,0
0.21875,0,27.18010999,36.59244535,15.01929514,0,0,7,29.31822411,159.1148422,23.1474992,0,0,162.157549,8229.759373,14.77474228,0,0,0,0,0
0.229166667,0,27.05729867,37.49565903,15.28376513,0,0,7,29.15686297,154.9753952,23.07301369,0,0,158.8649059,8219.279474,14.77898823,0,0,0,0,0
0.239583333,0,27.00240108,39.21649013,15.90944645,0,0,7,29.33422926,152.5652075,23.40163021,0,0,157.4860448,8164.887172,14.78324236,0,0,0,0,0
0.25,0,26.98687636,41.40362301,16.7449351,0,0,7,29.70827451,151.1883886,23.95865972,0,0,157.2352911,8107.180132,14.78750412,0,0,0,0,0
0.260416667,0,27.14921512,43.62233615,17.82713216,0,0,7,29.95949322,148.4154348,24.18365638,0,0,155.5464867,8301.001983,14.79177295,0,0,0,0,0
0.270833333,0,27.85500761,45.09221083,19.35161042,0,0,7,29.47013837,139.4819627,22.91654936,0,0,147.3389702,9188.596098,14.79604828,0,0,0,0,0
0.28125,0,28.89115397,45.73220019,21.00470428,0,0,7,28.44508006,126.7942233,20.62072343,0,0,134.9881286,10477.54285,14.80032955,0,0,0,0,0
0.291666667,0,29.95432986,45.92545852,22.5285414,0,0,7,27.30171226,113.9084036,18.13003326,0,0,122.2246168,11886.51825,14.80461621,0,0,0,0,0
0.302083333,0,30.92943413,48.84754142,24.90392884,0,0,7,26.39294199,103.5781612,15.90279995,0,0,111.7908473,13425.00494,14.80890769,0,0,0,0,0
0.3125,0,31.80990824,59.90706974,30.04286143,0,0,7,26.04862392,98.44269825,14.16842481,0,0,106.120074,15236.55169,14.81320342,0,0,0,0,0
0.322916667,0,32.57465488,74.94841282,36.44233238,0,0,7,26.07169264,96.74142424,12.85575153,0,0,103.680014,17164.52022,14.81750285,0,0,0,0,0
0.333333333,0,33.23205,89.83441949,42.64512137,0,0,7,26.2265788,96.3769078,11.81346236,0,0,102.5847311,19104.20398,14.8218054,0,0,0,0,0
0.34375,0,33.8560582,101.3220599,47.01872249,0,0,7,27.67591816,100.8445464,12.19656856,0,0,107.3672601,21347.46653,14.82611052,0,0,0,0,0
0.354166667,0,34.52651429,106.202976,47.64049589,0,0,7,32.32483006,116.7056905,15.90356716,0,0,126.0861009,24239.56347,14.83041763,0,0,0,0,0
0.364583333,0,35.16250451,107.4696882,46.41459004,0,0,7,38.07518449,136.5457864,20.85417825,0,0,149.7344886,27261.8611,14.83472618,0,0,0,0,0
0.375,0,35.72328606,107.7290313,44.88206432,0,0,7,43.46168804,155.2047813,25.56212052,0,0,172.0057605,30162.14055,14.83903561,0,0,0,0,0
0.385416667,0,36.08000266,107.6657457,43.68399988,0,0,7,48.26530384,171.9031124,29.30787768,0,0,191.5034021,31917.49173,14.84334533,0,0,0,0,0
0.395833333,0,36.08211488,107.1238684,43.01712235,0,0,7,53.02968995,188.5292142,31.87526426,0,0,209.8569159,31830.10025,14.8476548,0,0,0,0,0
0.40625,0,35.91285593,106.2908679,42.52970471,0,0,7,57.94676274,205.8095956,34.01884135,0,0,228.434226,31204.38439,14.85196344,0,0,0,0,0
0.416666667,0,35.68407124,105.2802064,42.01983015,0,0,7,62.95910827,223.5756242,36.11084132,0,0,247.4008065,30382.35812,14.85627069,0,0,0,0,0
0.427083333,0,35.51591628,103.7610808,41.51518369,0,0,7,66.91522265,238.9034708,37.98532021,0,0,263.5508083,29560.23536,14.86057598,0,0,0,0,0
0.4375,0,35.56080046,101.1627156,41.16059933,0,0,7,67.9055223,246.9042596,39.18729557,0,0,271.3759024,28876.34438,14.86487875,0,0,0,0,0
0.447916667,0,35.70662278,97.90033019,40.84545599,0,0,7,67.29486393,250.9281671,40.01784113,0,0,274.6833303,28161.45022,14.86917844,0,0,0,0,0
0.458333333,0,35.8648306,94.29846758,40.48522963,0,0,7,66.18146486,253.6961233,40.72094397,0,0,276.5570407,27404.80282,14.87347449,0,0,0,0,0
0.46875,0,35.9589248,91.0529841,40.01131802,0,0,7,65.59015483,256.5216019,41.41018064,0,0,278.8529801,26377.06827,14.87776631,0,0,0,0,0
0.479166667,0,35.90316928,89.137471,39.33470228,0,0,7,66.73029097,260.3723698,42.17839123,0,0,283.2875477,24925.63717,14.88205337,0,0,0,0,0
0.489583333,0,35.75443672,87.89688102,38.51926755,0,0,7,68.8361715,264.6468129,42.9630138,0,0,288.7789507,23479.03548,14.88633509,0,0,0,0,0
0.5,0,35.56384138,86.80303041,37.63599621,0,0,7,71.21541285,268.7448639,43.69490051,0,0,294.295618,22166.3706,14.8906109,0,0,0,0,0
0.510416667,0,35.28022251,85.13559655,36.53320768,0,0,7,72.9940608,270.6443724,43.94688712,0,0,297.2810233,21233.87351,14.89488026,0,0,0,0,0
0.520833333,0,34.77905526,81.87853696,34.89584108,0,0,7,72.89318997,266.817133,42.94055562,0,0,293.4292423,20888.47047,14.89914259,0,0,0,0,0
0.53125,0,34.15686208,77.74950486,32.99220856,0,0,7,71.55178647,259.2648166,41.12920443,0,0,285.1287363,20766.86327,14.90339734,0,0,0,0,0
